model,image_name,mosz1,mosz2,mosz3,prompt
Glide,001-3.png,1.8696415318564967,2.142635206973466,1.6221900804091025,"""a girl"""
DALLE,081-1.png,3.211673285710304,2.9429984773614444,3.148857351095628,"""two people facing each other"""
DALLE,011-3.png,3.20118119029206,3.06424411911915,3.208559651342612,"""a woman with long hair"""
Glide,095-3.png,1.9405734769745,1.966106433640656,2.008051945009971,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
stable-diffusion,033-1.png,2.741060522383498,2.7614803570990185,2.9408067799144373,"""purple lego dollhouse with a pool and a swing"""
Lafite,029-4.png,2.34434021299176,2.360538927089966,2.6196172155228235,"""An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"""
Glide,082-1.png,1.7486534209459872,2.098547974350018,2.274003415341676,"""an overhead view of a pickup truck with boxes in its flatbed"""
Unidiffuser,014-2.png,2.0458112395824903,2.235312150127881,2.2910008581588293,"""a pumpkin with a candle in it"""
Controlnet,000-1.png,3.0082089213634418,2.362327043448137,2.9992936674631845,"""a corgi"""
stable-diffusion,082-1.png,3.031634376919745,3.18193191093743,3.0019929040135973,"""an overhead view of a pickup truck with boxes in its flatbed"""
Lafite,036-1.png,1.9421262033134787,2.137892472106576,2.5172096389532603,"""a kids' book cover with an illustration of white dog driving a red pickup truck"""
Unidiffuser,078-4.png,2.4987651381824465,2.172474726804485,2.345774470506953,"""a tennis court with three yellow cones on it"""
stable-diffusion,096-3.png,2.532100121416321,2.641821722459404,2.652671947278185,"""We painted the wall with cracks."""
stable-diffusion,045-1.png,3.100841344871173,2.5408067812237287,2.644318175917045,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Controlnet,062-2.png,2.785352614118447,2.48837785780058,2.404058227697251,"""a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background."""
stable-diffusion,021-2.png,3.037971796006244,2.464734562998612,2.674390228109897,"""a grandmother reading a book to her grandson and granddaughter"""
DALLE,074-1.png,3.2319750922299475,3.155226938664573,2.632955006557696,"""ten red apples"""
Glide,060-3.png,1.895404928142823,2.0465940283259902,2.036689415827813,"""a cartoon of a dog saying ""I see what you did there"""""
Glide,083-1.png,2.118554482480042,2.470568590063937,2.6458456258231973,"""view of a clock tower from above"""
stable-diffusion,022-3.png,2.0057830226746667,2.0960285933263108,1.9748160814275448,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
DALLE,075-2.png,3.160435325874644,3.126471287221536,3.334746125315955,"""three green peppers"""
DALLE,074-3.png,3.008774844041966,2.696515603223639,2.528032765033792,"""ten red apples"""
stable-diffusion,097-1.png,2.358411098712645,2.488468198990112,2.79800378770607,"""a kitchen without a refrigerator"""
DALLE,011-4.png,2.985702881853043,2.8351223512525565,2.914888871250424,"""a woman with long hair"""
Unidiffuser,049-4.png,1.609271293497169,1.9232712114846409,1.6289646518534464,"""an elephant walking on the Great Wall"""
Controlnet,068-3.png,2.6733748683216163,2.7431302653029603,2.485270121501545,"""a store front with 'Grassy Meadow' written on it"""
Controlnet,075-3.png,2.795295367054764,2.5465657643894515,2.470979407804321,"""three green peppers"""
Glide,091-3.png,2.0995572796827355,2.11129107492928,2.0502246640567567,"""a classroom without any students"""
Glide,082-2.png,1.82726943903404,2.105269176242163,2.0810981416007905,"""an overhead view of a pickup truck with boxes in its flatbed"""
stable-diffusion,067-1.png,2.7179139964212107,2.8011795740615906,2.2834264269154003,"""a yellow wall with 'Hello, world.' written on it"""
DALLE,006-3.png,3.045644882676453,2.982178727371442,2.9749593039884,"""a book cover"""
Unidiffuser,043-3.png,2.0368668917978536,2.0458417269428764,1.929943506304965,"""a sword slicing through a loaf of bread"""
Unidiffuser,075-2.png,3.0658885154564244,2.592591108036488,2.49437479861007,"""three green peppers"""
DALLE,068-3.png,3.2040803724691025,2.99147271277001,2.3985732865335887,"""a store front with 'Grassy Meadow' written on it"""
Glide,016-1.png,1.9620766734595985,2.086696113819693,2.0546581229104133,"""A heart made of chocolate"""
DALLE,016-1.png,2.737125697113709,2.725372129409416,2.7611930960446784,"""A heart made of chocolate"""
Glide,046-2.png,1.697025818150934,1.6610680867108427,1.5238335374567886,"""a drawing of a series of musical notes wrapped around the Earth"""
Glide,018-4.png,2.347330404241691,2.879134131310741,2.707642487004829,"""Sunset over the sea"""
Controlnet,083-1.png,2.708764170790089,2.765242667130261,2.817363920352656,"""view of a clock tower from above"""
Glide,073-1.png,2.583649844175674,2.926860868816679,2.913394897684959,"""two red balls on a table"""
Glide,095-2.png,1.9866961232627949,2.198305283064655,2.1720539189211943,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
stable-diffusion,047-2.png,2.8219122109131622,2.6097780082397337,2.7821011710355084,"""a small kitchen with a white goat in it"""
Glide,042-3.png,2.03257853751598,2.320960878678293,2.3147958371296045,"""A bicycle on top of a boat"""
Controlnet,059-3.png,2.5204353156327555,2.561680945091541,2.53548328462724,"""Downtown Shanghai at sunrise. detailed ink wash."""
Unidiffuser,035-2.png,1.7890099366770262,1.7892226703474676,1.7480398133749564,"""a bloody mary cocktail next to a napkin"""
Controlnet,074-1.png,2.5948406945215607,1.9683797443697009,2.0589899472450712,"""ten red apples"""
Unidiffuser,036-4.png,2.693757593988508,2.3058671388832908,2.539730176008944,"""a kids' book cover with an illustration of white dog driving a red pickup truck"""
Unidiffuser,028-2.png,3.0085839308224585,2.982545760974657,3.0783655544473705,"""Snow mountain and tree reflection in the lake"""
DALLE,018-1.png,3.055997298364105,3.193322979619748,3.186417089396346,"""Sunset over the sea"""
Lafite,018-3.png,2.4570954793461715,2.6009559537837914,2.811786078943612,"""Sunset over the sea"""
DALLE,036-4.png,2.8509398058872506,2.8631876966390752,2.6060263346277344,"""a kids' book cover with an illustration of white dog driving a red pickup truck"""
DALLE,099-2.png,2.844769598099512,2.773800322021075,2.8634676653221702,"""An aerial view of Ha Long Bay without any boats"""
DALLE,041-4.png,3.169130598967647,3.1296101719944875,3.262468592441391,"""A photo of an astronaut riding a horse in the forest."""
stable-diffusion,086-1.png,2.512716932885592,2.2994005923663194,2.541244301426324,"""A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration."""
DALLE,056-4.png,2.8973906604270647,2.525586257842213,2.504555478989072,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
Controlnet,002-4.png,2.760890383454224,2.7032883406235486,2.7268835506031683,"""a boat"""
Controlnet,043-1.png,2.580077289686061,2.569169637174242,2.3306087340144126,"""a sword slicing through a loaf of bread"""
Lafite,028-4.png,2.1337448959285754,2.3209750628444783,2.551819213040502,"""Snow mountain and tree reflection in the lake"""
Unidiffuser,014-4.png,2.873124368114703,2.755468067516433,2.5250231356733184,"""a pumpkin with a candle in it"""
Lafite,083-4.png,2.2496602419954943,2.1416725210756336,2.253992186073689,"""view of a clock tower from above"""
Lafite,045-4.png,2.099290140771862,2.1142017691682624,2.2672406048535274,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Unidiffuser,006-3.png,1.903176173139976,2.408446174167023,2.492156309647978,"""a book cover"""
DALLE,009-1.png,2.802274504454665,2.821903450027683,2.7727325419598907,"""a photo of san francisco's golden gate bridge"""
Unidiffuser,041-4.png,1.9890284737744963,2.548473227219976,2.3184376341605235,"""A photo of an astronaut riding a horse in the forest."""
Unidiffuser,036-1.png,1.9749067613373328,2.1158509405923467,2.646796691617668,"""a kids' book cover with an illustration of white dog driving a red pickup truck"""
Controlnet,033-4.png,2.689318997241279,2.577485244012346,3.0496806837277006,"""purple lego dollhouse with a pool and a swing"""
Unidiffuser,027-3.png,2.76702246218533,2.5969066504314364,2.532025120140444,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
Lafite,092-2.png,1.930377600331791,1.8250862014708524,2.1339383883111376,"""a car with no windows"""
Controlnet,065-2.png,3.03656132645646,2.971632090703375,2.5153285946649246,"""Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."""
Controlnet,076-3.png,2.725211603189249,2.668125628522006,2.04349522149622,"""three small yellow boxes"""
Unidiffuser,088-4.png,1.4500194375379656,1.8083809810413205,1.7442080881492046,"""an aerial photo of a sandy island in the ocean"""
stable-diffusion,077-4.png,2.724851700025229,2.721606083904128,2.786439549365704,"""two pianos next to each other"""
Lafite,057-1.png,2.018704822846244,2.284813753881493,2.4414061482440657,"""an oil painting of a tree and a building"""
stable-diffusion,098-4.png,2.102374466159984,2.28126918604433,2.2566576734977586,"""a street without vehicles"""
Lafite,008-4.png,2.414890579975032,2.7606333316155416,2.986021594408096,"""a fall landscape"""
Unidiffuser,093-3.png,1.864897093291307,2.1229123282895777,2.382209337503847,"""a closet without clothes"""
Glide,052-2.png,1.926421303154402,2.2052015269594314,2.240333502679212,"""a cartoon of a train going to the moon"""
DALLE,041-2.png,2.748765111228113,2.671900263219821,2.902878943702571,"""A photo of an astronaut riding a horse in the forest."""
Controlnet,065-4.png,2.821941673610282,2.358888350358318,2.464970022296218,"""Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."""
Lafite,006-3.png,2.5379917164603447,2.618898349082252,2.630342502651368,"""a book cover"""
DALLE,006-1.png,2.897562824599656,2.61904013072678,2.5833336074726048,"""a book cover"""
stable-diffusion,069-2.png,2.8500096141827056,2.9962917392039703,2.699469856025829,"""A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."""
Lafite,040-3.png,1.7645113576525258,1.953555685262438,2.2582346887529843,"""A blue colored dog"""
DALLE,002-3.png,2.986635287364052,2.932777036399677,2.9755674509848595,"""a boat"""
DALLE,095-4.png,2.6312413050247274,2.505467648738917,2.1107959340268527,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
stable-diffusion,007-4.png,2.8649623169104417,2.972273806917443,3.270658143405353,"""a kitchen"""
stable-diffusion,007-2.png,3.0073369373264462,2.969479775309254,2.863096574138727,"""a kitchen"""
Lafite,099-2.png,2.2306034649698043,2.5945311492922523,2.4755037103687947,"""An aerial view of Ha Long Bay without any boats"""
Lafite,019-4.png,1.7764643490178151,2.153447270549491,2.5617075022598463,"""a boat in the canals of venice"""
Glide,073-4.png,2.516142608139302,2.6995315645798104,2.776940339487857,"""two red balls on a table"""
stable-diffusion,092-4.png,1.962080081650306,2.0102447513541506,1.9791714596325911,"""a car with no windows"""
Glide,008-4.png,1.8774498236037656,2.5268099230323964,2.778702889740724,"""a fall landscape"""
Lafite,078-4.png,1.6315396301611904,1.7797308587967262,1.9674154080355384,"""a tennis court with three yellow cones on it"""
stable-diffusion,013-3.png,3.159120701292061,2.980337481799752,2.925724130059145,"""a teddy bear on a skateboard"""
Unidiffuser,012-4.png,2.5590867994584388,2.376383277375427,2.542917426786941,"""A red bus is driving on the road"""
Controlnet,098-1.png,2.809628482453881,2.6744790200069937,2.9671664263534883,"""a street without vehicles"""
Glide,027-3.png,1.9679004469388268,2.336831939445716,2.2389508076176936,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
Unidiffuser,020-4.png,2.292557346229229,2.1405610306984846,2.239118852004036,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
DALLE,053-4.png,2.785515605511612,2.629974692538922,2.7615228331798294,"""A spaceship made of cardboard."""
Lafite,083-1.png,1.9116524237168653,1.8840228033236155,1.855868651629321,"""view of a clock tower from above"""
Glide,063-4.png,1.7306945791093618,2.133488015606032,2.060588293419704,"""A sign that says Deep Learning"""
Controlnet,017-2.png,3.059172527484761,2.729392869792042,2.68766309161827,"""a coffee table with a magazine on it"""
Controlnet,011-4.png,3.0281419918246675,2.595904551933773,3.1108279130271104,"""a woman with long hair"""
DALLE,092-2.png,2.188907527045214,2.2982371733154743,2.1587544673896297,"""a car with no windows"""
Glide,059-1.png,2.0501472018968294,2.181990164286781,2.3939322583550995,"""Downtown Shanghai at sunrise. detailed ink wash."""
Unidiffuser,033-1.png,1.3313642532572956,1.6620954558609615,2.198185266377868,"""purple lego dollhouse with a pool and a swing"""
Lafite,041-2.png,1.93254573406787,2.053026937812887,2.0299379719975628,"""A photo of an astronaut riding a horse in the forest."""
stable-diffusion,054-2.png,3.1578969245374413,3.1244069054036148,2.5875719275612803,"""A photo of a lotus flower made of water. """
Glide,097-2.png,2.208441621395924,2.1262708564240973,2.059885827745054,"""a kitchen without a refrigerator"""
Lafite,020-3.png,1.9626644246204648,1.942644682606492,1.842732313245956,"""A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope."""
Controlnet,030-4.png,2.6658557800965816,2.4635396555334594,2.3342497272620664,"""a dolphin in an astronaut suit on saturn"""
DALLE,070-2.png,2.982854042763764,2.9277849484249936,2.903160553015858,"""Four cats surrounding a dog"""
Glide,006-4.png,2.154988516226493,2.2851099331385045,2.629528071416723,"""a book cover"""
DALLE,009-2.png,3.080879376157264,3.2122251714008554,3.432408132015291,"""a photo of san francisco's golden gate bridge"""
Glide,017-3.png,1.8677537967990188,2.118637650048524,2.036753075057537,"""a coffee table with a magazine on it"""
stable-diffusion,090-2.png,3.064810457816028,2.867170990703453,2.7412908566173746,"""A bird gives an apple to a squirrel"""
Unidiffuser,035-4.png,2.400566204401602,2.2948445341824697,2.521673737149931,"""a bloody mary cocktail next to a napkin"""
DALLE,003-1.png,3.103741413444041,3.0106977493810048,3.255734796922982,"""a bench"""
Lafite,095-1.png,1.953350337153764,2.029858274198109,1.7589039672329598,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
stable-diffusion,017-2.png,1.9822344021713487,2.170257905902379,2.5726370923820143,"""a coffee table with a magazine on it"""
Glide,001-4.png,1.5980674611789625,1.6097853524393346,1.6192694988561285,"""a girl"""
Lafite,092-3.png,1.8375381707409504,2.0016349018535067,2.1632142961439595,"""a car with no windows"""
stable-diffusion,019-4.png,2.318850706097469,2.214272780912026,2.5603342158569404,"""a boat in the canals of venice"""
Glide,089-1.png,1.6021827195172045,2.298872239568303,2.686950234407222,"""an aerial view of the Great Wall"""
Controlnet,051-1.png,2.887538135841159,2.525347705438257,2.936722873546509,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
Controlnet,053-4.png,3.017167652411211,3.316541990604782,3.1948202596502586,"""A spaceship made of cardboard."""
Controlnet,034-3.png,2.34555441062376,2.4628945328260645,2.784573768925248,"""a small garden with an apple tree behind it"""
Unidiffuser,039-1.png,2.817447334722123,2.967740830335128,3.0146133700961504,"""a teddy bear on a skateboard in times square"""
Glide,034-1.png,1.901909769744746,1.863072304411651,1.991649109542832,"""a small garden with an apple tree behind it"""
Lafite,062-2.png,2.3930344084153736,2.0386402742750875,2.4754138662604523,"""a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background."""
Lafite,082-2.png,2.125098649226268,2.290556850646964,2.0881271247908355,"""an overhead view of a pickup truck with boxes in its flatbed"""
stable-diffusion,073-1.png,3.211396360593196,3.02287956517856,3.260351919987172,"""two red balls on a table"""
Controlnet,025-1.png,2.577648953256568,2.661545203935655,2.146620529631633,"""a pineapple with one beer to its left and two beers on its right"""
stable-diffusion,042-2.png,2.166995492245676,2.2921946531931416,2.098563455768777,"""A bicycle on top of a boat"""
Lafite,014-3.png,2.154334487868337,2.123017770202917,2.159496424159204,"""a pumpkin with a candle in it"""
Glide,014-3.png,2.275565607487996,2.470122836406129,2.69854609255752,"""a pumpkin with a candle in it"""
Glide,064-1.png,1.9939426084154488,2.135627358222643,1.997782471819323,"""the word 'APPLE' on an apple"""
DALLE,066-2.png,3.0003226677583257,3.0835982179814074,3.4040831999906827,"""the word 'START'"""
Unidiffuser,009-1.png,2.719502214888872,2.693602771089173,2.8600208878986058,"""a photo of san francisco's golden gate bridge"""
Lafite,002-4.png,2.115116783146836,2.233959251553061,2.753661505970604,"""a boat"""
Unidiffuser,018-4.png,3.584969818451019,3.141630654492672,3.5309401640747744,"""Sunset over the sea"""
Controlnet,046-3.png,2.5899058836907294,2.194057783638237,2.0434524492470163,"""a drawing of a series of musical notes wrapped around the Earth"""
stable-diffusion,066-2.png,2.6145720460569617,2.370192046170308,2.279206250187765,"""the word 'START'"""
Controlnet,099-3.png,2.93911893308397,2.5397957759266383,2.383774013986345,"""An aerial view of Ha Long Bay without any boats"""
Glide,011-2.png,1.8140794084462128,1.951740740813052,1.84340500491548,"""a woman with long hair"""
Controlnet,054-3.png,3.408957590300325,3.010740723731239,2.648552784617984,"""A photo of a lotus flower made of water. """
Unidiffuser,081-1.png,1.7547294099817414,1.953785223425244,2.460857582542314,"""two people facing each other"""
stable-diffusion,051-4.png,2.726343749501056,2.826396545821356,2.743959899344268,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
stable-diffusion,004-3.png,2.161860423934683,2.1808515961330825,2.147470006344345,"""a flower"""
Lafite,045-2.png,1.836732197330725,1.8063363359328453,1.881882652233721,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Lafite,030-3.png,2.073368353357328,2.1057820771275217,2.123229207093773,"""a dolphin in an astronaut suit on saturn"""
Lafite,078-1.png,2.530974084010374,2.4588893191611145,2.357259484425739,"""a tennis court with three yellow cones on it"""
Lafite,003-4.png,1.7813839410605097,1.7496737322245703,2.116129667724634,"""a bench"""
Glide,003-4.png,2.3944741412582826,2.544608981011863,2.471385666461604,"""a bench"""
Glide,034-4.png,1.713520214226365,2.1172917381425456,2.0336662557544884,"""a small garden with an apple tree behind it"""
DALLE,004-3.png,2.6821957583192004,2.930172367252285,2.806287289141718,"""a flower"""
stable-diffusion,059-4.png,2.508599514692774,2.4053485773702383,2.514341222720915,"""Downtown Shanghai at sunrise. detailed ink wash."""
DALLE,043-2.png,2.750277469407779,2.2633228243881183,2.919934340360851,"""a sword slicing through a loaf of bread"""
Unidiffuser,051-1.png,3.0266938944439943,2.722756821484874,2.8935508125890945,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
Controlnet,006-2.png,2.707952435123304,2.5620200694911714,2.5727589555517647,"""a book cover"""
Lafite,010-1.png,1.9215879632841533,1.9854665506462583,1.9017549856985525,"""A giraffe walking through a green grass covered field"""
DALLE,021-1.png,3.037912740318409,2.7058664332959097,2.654769295268593,"""a grandmother reading a book to her grandson and granddaughter"""
Unidiffuser,078-3.png,2.0545014497598286,1.8731454460669368,2.04257797092758,"""a tennis court with three yellow cones on it"""
Glide,070-1.png,2.031006659029756,2.257088594393083,2.0793502690593177,"""Four cats surrounding a dog"""
Controlnet,077-3.png,2.8500382247805383,2.551700731571452,2.769530236827651,"""two pianos next to each other"""
Controlnet,093-1.png,3.248216626827088,2.863591615659532,2.253470540694496,"""a closet without clothes"""
DALLE,047-4.png,2.6739229164273968,2.3237534405901275,2.6330659045006763,"""a small kitchen with a white goat in it"""
Glide,045-2.png,1.977913881129884,2.127780432283184,2.1725790733161765,"""A bowl of soup that looks like a monster with tofu says deep learning"""
Lafite,077-1.png,2.142947503932952,2.3496817799026024,2.2458448124551764,"""two pianos next to each other"""
stable-diffusion,000-2.png,2.03531259570011,2.288816431739945,2.716392871228114,"""a corgi"""
stable-diffusion,038-2.png,3.3659745167879813,3.4054784256074484,3.329369378682233,"""a fall landscape with a small cottage next to a lake"""
DALLE,006-2.png,2.884413763412692,2.8333641497715782,2.8126394026465498,"""a book cover"""
stable-diffusion,000-4.png,3.2148357178854368,3.051541987244877,3.2334126011040185,"""a corgi"""
Unidiffuser,062-1.png,2.7253638562601714,2.318109763861842,2.318023856995498,"""a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background."""
Controlnet,041-4.png,2.695513618317499,2.4829145852138934,2.8218867668135674,"""A photo of an astronaut riding a horse in the forest."""
Controlnet,058-4.png,2.980008665212948,2.9067437882128018,2.947729712908211,"""a painting of a white country home with a wrap-around porch"""
Lafite,011-3.png,2.183776380747584,2.1803377732294367,2.8830262714264925,"""a woman with long hair"""
stable-diffusion,034-2.png,1.798467069712077,1.8559196072734736,2.171244717619941,"""a small garden with an apple tree behind it"""
Lafite,001-2.png,2.1528140581336044,2.3023417698801536,2.8012477962848874,"""a girl"""
Controlnet,014-3.png,3.3574379877524487,3.28106336454481,2.925115951041736,"""a pumpkin with a candle in it"""
Unidiffuser,083-3.png,2.493630054655891,2.147358199468316,2.2352634027614973,"""view of a clock tower from above"""
DALLE,014-2.png,2.66454733024352,2.248125468610273,2.0981649891867136,"""a pumpkin with a candle in it"""
Glide,010-3.png,2.234038779508551,2.870244061200542,2.6896965517100675,"""A giraffe walking through a green grass covered field"""
Lafite,069-2.png,2.045496788366336,2.1480551635802394,2.3976065374590623,"""A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."""
DALLE,034-3.png,2.7902916017910444,2.8661943867701694,2.3562054669145005,"""a small garden with an apple tree behind it"""
Glide,080-2.png,1.9846860067366368,2.2307740972712686,2.088977826303899,"""view of a giraffe and a zebra in the middle of a field"""
Unidiffuser,014-1.png,3.1209616684830928,2.9149846424100057,3.00076954815262,"""a pumpkin with a candle in it"""
Lafite,040-2.png,2.231521268228629,2.1525024087796703,2.394447895944226,"""A blue colored dog"""
Lafite,059-3.png,2.311837243756662,2.3284717419343552,2.3927476208883576,"""Downtown Shanghai at sunrise. detailed ink wash."""
Unidiffuser,052-4.png,2.115702345247769,2.1434972262134053,2.1249343876548035,"""a cartoon of a train going to the moon"""
Controlnet,089-4.png,3.1438667716557824,3.4363442341602464,3.211038185448423,"""an aerial view of the Great Wall"""
DALLE,085-4.png,2.761862406410457,2.7534734051508742,2.656948523844956,"""a close-up of an old-fashioned cocktail"""
Controlnet,081-2.png,2.4083044455416616,2.424320711953393,2.8661790118267296,"""two people facing each other"""
stable-diffusion,094-1.png,3.05869708618214,3.0080382334554097,1.882747091781352,"""a banana without its peel"""
Glide,006-1.png,1.889983336233577,2.1192289392562684,2.64557982769554,"""a book cover"""
Glide,094-2.png,1.9897696168786017,2.294821832786517,2.032109566397205,"""a banana without its peel"""
Controlnet,054-2.png,3.0112097707187053,2.657819591255307,2.808561645884282,"""A photo of a lotus flower made of water. """
Unidiffuser,016-3.png,2.7102651864361564,2.6157214375578643,2.802933065606225,"""A heart made of chocolate"""
DALLE,008-1.png,2.8967542142559166,2.979259006377216,3.230876844013018,"""a fall landscape"""
Lafite,051-1.png,2.3608873800837937,2.0788902660793287,2.4942279414041453,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
Controlnet,082-1.png,2.581198929965152,2.652719187941165,2.1492435257985383,"""an overhead view of a pickup truck with boxes in its flatbed"""
Unidiffuser,036-2.png,2.612289859230992,2.2346803984218906,2.5931557100524203,"""a kids' book cover with an illustration of white dog driving a red pickup truck"""
Unidiffuser,097-3.png,2.7679187776794305,2.670973523163529,2.4506260235450457,"""a kitchen without a refrigerator"""
Controlnet,053-2.png,3.082293346557784,2.79372162435732,3.0629748286276217,"""A spaceship made of cardboard."""
Unidiffuser,056-1.png,2.089650306802794,2.02122560450162,2.10207951751123,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
stable-diffusion,064-2.png,2.9061645875303883,2.6215547533075942,2.1791378303983087,"""the word 'APPLE' on an apple"""
Controlnet,029-2.png,2.7872238226701844,2.643675073740126,2.72161705224929,"""An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"""
Unidiffuser,031-3.png,2.182109088482142,2.434056570734277,2.116911394652236,"""a library filled with kids reading books"""
stable-diffusion,092-1.png,2.6355251133128013,2.7726637239908287,2.156638785249848,"""a car with no windows"""
DALLE,099-3.png,3.212395945366994,2.92164888730026,2.897687932167164,"""An aerial view of Ha Long Bay without any boats"""
DALLE,010-2.png,2.658342451098741,2.687053146571193,2.654961200514151,"""A giraffe walking through a green grass covered field"""
Unidiffuser,073-1.png,2.448599644303289,2.2883750319162752,2.1886763881722247,"""two red balls on a table"""
Glide,054-4.png,2.153233757935303,2.7597781086734416,2.468937471000185,"""A photo of a lotus flower made of water. """
Glide,093-3.png,1.866950399626381,2.2647921900318893,2.16855271119742,"""a closet without clothes"""
DALLE,016-3.png,2.8770173353934685,3.012845120042539,2.7132263657344216,"""A heart made of chocolate"""
stable-diffusion,072-2.png,2.903917011281803,2.798341024880989,2.248051595691158,"""two motorcycles facing each other"""
Lafite,093-2.png,2.203032702231332,1.9762077220348164,2.1067900278003973,"""a closet without clothes"""
Unidiffuser,092-4.png,2.354956193299139,2.244541045600008,2.1785304019149287,"""a car with no windows"""
Unidiffuser,051-2.png,3.045968854341905,3.097433749056914,3.0362863714164385,"""a portrait of a man wearing sunglasses and a business suit, painting in pop art style"""
DALLE,068-2.png,3.0352045265415364,2.922914388102181,2.56488552773095,"""a store front with 'Grassy Meadow' written on it"""
Controlnet,089-2.png,3.057993818754214,2.852530243957221,2.7977971676342084,"""an aerial view of the Great Wall"""
stable-diffusion,038-4.png,3.460420371551552,3.33474142868234,3.575042088889546,"""a fall landscape with a small cottage next to a lake"""
Controlnet,012-2.png,3.0509067763090485,2.570949753320167,3.1279594626291747,"""A red bus is driving on the road"""
Unidiffuser,068-3.png,2.5163318493701,2.672505348134424,2.4070241592562454,"""a store front with 'Grassy Meadow' written on it"""
Glide,005-2.png,2.088394142461746,2.580938855657112,2.772576830673886,"""a green pepper"""
Lafite,033-2.png,1.941515010834926,1.99122874717302,2.152282043226348,"""purple lego dollhouse with a pool and a swing"""
Lafite,001-4.png,2.0126911190465764,1.8837095401909785,2.685324486168529,"""a girl"""
DALLE,023-3.png,2.207508643083327,2.225131611302919,2.465876709102304,"""a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese"""
Controlnet,050-2.png,3.155591944630534,2.782415849437744,2.511307017679268,"""A photo of a panda made of water."""
DALLE,098-2.png,3.133540908874453,3.030303666226697,2.9506461889153104,"""a street without vehicles"""
Glide,088-1.png,2.2914833196678392,2.6030356080797765,2.2639680493875103,"""an aerial photo of a sandy island in the ocean"""
DALLE,010-4.png,2.9671797426264868,2.663889807404824,3.0299335661012785,"""A giraffe walking through a green grass covered field"""
Glide,046-3.png,1.9791971941934456,2.1945139988248537,2.0887263382316155,"""a drawing of a series of musical notes wrapped around the Earth"""
stable-diffusion,064-1.png,2.7545755944660755,2.381179777079152,2.8509914555480527,"""the word 'APPLE' on an apple"""
Controlnet,016-4.png,2.9279242838620028,3.1007673186577405,3.110960994772744,"""A heart made of chocolate"""
stable-diffusion,012-1.png,3.086983980035648,3.013296620030945,2.8481947230448403,"""A red bus is driving on the road"""
stable-diffusion,030-1.png,2.804061768436917,2.786213976792749,2.5813152459340687,"""a dolphin in an astronaut suit on saturn"""
Lafite,025-2.png,2.2700233751117938,2.206777564595364,2.2404528191077566,"""a pineapple with one beer to its left and two beers on its right"""
Glide,007-2.png,1.9309383387549104,2.3613752256334783,2.310040366571024,"""a kitchen"""
Unidiffuser,092-2.png,2.4814899072711585,2.412519234424414,2.360811518051194,"""a car with no windows"""
Lafite,087-1.png,2.0276049710231656,2.0310899862382965,2.3223784598557087,"""an aerial view of a dining room"""
Unidiffuser,007-4.png,2.777100797853218,2.9172440362350165,3.099672079320991,"""a kitchen"""
DALLE,011-1.png,2.5959195521966865,2.764620434873719,2.862590732999481,"""a woman with long hair"""
Controlnet,086-2.png,2.358543980767065,2.5275400725306434,2.245023258623409,"""A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration."""
